ASIN,Review_Title,Review_Content,Rating,Reviewer,Country,Review_Date,Review_Link,Sentiment,Motivation_Type
B0952STSM5,,Excelente calidad,5,Jose Roberto Ramirez Suarez,MX,2023-06-22,https://www.amazon.com.mx/gp/customer-reviews/R1R50QW0UHB3JL?ie=UTF8&ASIN=B07XFHWYG2,Positive,其他
B081JDKD5X,,Muy fácil de instalar viene con todo sus accesorios recomendados al 100%,5,SR.FISHER,MX,2022-02-24,https://www.amazon.com.mx/gp/customer-reviews/R8SXI1B0XEL7U?ie=UTF8&ASIN=B07XFHWYG2,Positive,其他
B0793LBDGY,,Made dash to mount gauges trusting they would work to much work to take back out of vechicle,1,Arthur joseph,CA,2021-10-08,https://www.amazon.ca/gp/customer-reviews/R2PHLENSTCPZ9F?ie=UTF8&ASIN=B07XFHWYG2,Negative,品質信任
B0BZ88PLBS,,"الكروم الجانبي ممتاز
يحتاج لاضافة حساس للحراره
لكنه بشكل عام  كامل من جميع النواحي",5,mansour alhammadi,US,2026-01-14,https://www.amazon.com/gp/customer-reviews/R2COACXMD48AJC?ie=UTF8&ASIN=B08SBVCNYT,Positive,其他
B0BZ851KRY,,Sensores fallan y no son preciosos,1,Daniel Zamorano,MX,2025-12-05,https://www.amazon.com.mx/gp/customer-reviews/R2MA3HYZV3N5CP?ie=UTF8&ASIN=B08SBVCNYT,Negative,其他
B081JDPKSV,,Bien,4,Maria Guadalupe Sandoval Ayala,MX,2025-11-30,https://www.amazon.com.mx/gp/customer-reviews/RCYD2OL8AWV0F?ie=UTF8&ASIN=B08SBVCNYT,Positive,其他
B0D4DD23WX,,Llegaron muy rapido y son de muy buena calidad,5,Levi JB,MX,2025-07-31,https://www.amazon.com.mx/gp/customer-reviews/R3TELRJTS5879S?ie=UTF8&ASIN=B08SBVCNYT,Positive,其他
B081JDPKSV,,"Proper sizing, seems to be good quality, all accessories included.",4,Gordon Mills,CA,2025-04-17,https://www.amazon.ca/gp/customer-reviews/R3DWDA2ZXNVC8D?ie=UTF8&ASIN=B08SBVCNYT,Positive,品質信任
B0793N7B7P,,es la segunda vez que lo compro y llega faltante de tornillería delos instrumentos,2,Jaime M.,MX,2025-04-07,https://www.amazon.com.mx/gp/customer-reviews/R2VXJN97DM451S?ie=UTF8&ASIN=B08SBVCNYT,Negative,其他
B0BZ851KRY,,Muy buen producto con instrucciones y todo listo para instalar,5,D5,MX,2025-03-27,https://www.amazon.com.mx/gp/customer-reviews/R3NXYSP89V4BAS?ie=UTF8&ASIN=B08SBVCNYT,Positive,其他
B0952STSM5,,Excelente calidad,5,Jose Roberto Ramirez Suarez,MX,2023-06-22,https://www.amazon.com.mx/gp/customer-reviews/R1R50QW0UHB3JL?ie=UTF8&ASIN=B08SBVCNYT,Positive,其他
B081JDKD5X,,Muy fácil de instalar viene con todo sus accesorios recomendados al 100%,5,SR.FISHER,MX,2022-02-24,https://www.amazon.com.mx/gp/customer-reviews/R8SXI1B0XEL7U?ie=UTF8&ASIN=B08SBVCNYT,Positive,其他
B0793LBDGY,,Made dash to mount gauges trusting they would work to much work to take back out of vechicle,1,Arthur joseph,CA,2021-10-08,https://www.amazon.ca/gp/customer-reviews/R2PHLENSTCPZ9F?ie=UTF8&ASIN=B08SBVCNYT,Negative,品質信任
B0BZ88PLBS,,"الكروم الجانبي ممتاز
يحتاج لاضافة حساس للحراره
لكنه بشكل عام  كامل من جميع النواحي",5,mansour alhammadi,US,2026-01-14,https://www.amazon.com/gp/customer-reviews/R2COACXMD48AJC?ie=UTF8&ASIN=B0793LBDGY,Positive,其他
B0BZ851KRY,,Sensores fallan y no son preciosos,1,Daniel Zamorano,MX,2025-12-05,https://www.amazon.com.mx/gp/customer-reviews/R2MA3HYZV3N5CP?ie=UTF8&ASIN=B0793LBDGY,Negative,其他
B081JDPKSV,,Bien,4,Maria Guadalupe Sandoval Ayala,MX,2025-11-30,https://www.amazon.com.mx/gp/customer-reviews/RCYD2OL8AWV0F?ie=UTF8&ASIN=B0793LBDGY,Positive,其他
B0D4DD23WX,,Llegaron muy rapido y son de muy buena calidad,5,Levi JB,MX,2025-07-31,https://www.amazon.com.mx/gp/customer-reviews/R3TELRJTS5879S?ie=UTF8&ASIN=B0793LBDGY,Positive,其他
B081JDPKSV,,"Proper sizing, seems to be good quality, all accessories included.",4,Gordon Mills,CA,2025-04-17,https://www.amazon.ca/gp/customer-reviews/R3DWDA2ZXNVC8D?ie=UTF8&ASIN=B0793LBDGY,Positive,品質信任
B0793N7B7P,,es la segunda vez que lo compro y llega faltante de tornillería delos instrumentos,2,Jaime M.,MX,2025-04-07,https://www.amazon.com.mx/gp/customer-reviews/R2VXJN97DM451S?ie=UTF8&ASIN=B0793LBDGY,Negative,其他
B0BZ851KRY,,Muy buen producto con instrucciones y todo listo para instalar,5,D5,MX,2025-03-27,https://www.amazon.com.mx/gp/customer-reviews/R3NXYSP89V4BAS?ie=UTF8&ASIN=B0793LBDGY,Positive,其他
B0952STSM5,,Excelente calidad,5,Jose Roberto Ramirez Suarez,MX,2023-06-22,https://www.amazon.com.mx/gp/customer-reviews/R1R50QW0UHB3JL?ie=UTF8&ASIN=B0793LBDGY,Positive,其他
B081JDKD5X,,Muy fácil de instalar viene con todo sus accesorios recomendados al 100%,5,SR.FISHER,MX,2022-02-24,https://www.amazon.com.mx/gp/customer-reviews/R8SXI1B0XEL7U?ie=UTF8&ASIN=B0793LBDGY,Positive,其他
B0793LBDGY,,Made dash to mount gauges trusting they would work to much work to take back out of vechicle,1,Arthur joseph,CA,2021-10-08,https://www.amazon.ca/gp/customer-reviews/R2PHLENSTCPZ9F?ie=UTF8&ASIN=B0793LBDGY,Negative,品質信任
B0BZ88PLBS,,"الكروم الجانبي ممتاز
يحتاج لاضافة حساس للحراره
لكنه بشكل عام  كامل من جميع النواحي",5,mansour alhammadi,US,2026-01-14,https://www.amazon.com/gp/customer-reviews/R2COACXMD48AJC?ie=UTF8&ASIN=B0C8MW9P1P,Positive,其他
B0BZ851KRY,,Sensores fallan y no son preciosos,1,Daniel Zamorano,MX,2025-12-05,https://www.amazon.com.mx/gp/customer-reviews/R2MA3HYZV3N5CP?ie=UTF8&ASIN=B0C8MW9P1P,Negative,其他
B081JDPKSV,,Bien,4,Maria Guadalupe Sandoval Ayala,MX,2025-11-30,https://www.amazon.com.mx/gp/customer-reviews/RCYD2OL8AWV0F?ie=UTF8&ASIN=B0C8MW9P1P,Positive,其他
B0D4DD23WX,,Llegaron muy rapido y son de muy buena calidad,5,Levi JB,MX,2025-07-31,https://www.amazon.com.mx/gp/customer-reviews/R3TELRJTS5879S?ie=UTF8&ASIN=B0C8MW9P1P,Positive,其他
B081JDPKSV,,"Proper sizing, seems to be good quality, all accessories included.",4,Gordon Mills,CA,2025-04-17,https://www.amazon.ca/gp/customer-reviews/R3DWDA2ZXNVC8D?ie=UTF8&ASIN=B0C8MW9P1P,Positive,品質信任
B0793N7B7P,,es la segunda vez que lo compro y llega faltante de tornillería delos instrumentos,2,Jaime M.,MX,2025-04-07,https://www.amazon.com.mx/gp/customer-reviews/R2VXJN97DM451S?ie=UTF8&ASIN=B0C8MW9P1P,Negative,其他
B0BZ851KRY,,Muy buen producto con instrucciones y todo listo para instalar,5,D5,MX,2025-03-27,https://www.amazon.com.mx/gp/customer-reviews/R3NXYSP89V4BAS?ie=UTF8&ASIN=B0C8MW9P1P,Positive,其他
B0952STSM5,,Excelente calidad,5,Jose Roberto Ramirez Suarez,MX,2023-06-22,https://www.amazon.com.mx/gp/customer-reviews/R1R50QW0UHB3JL?ie=UTF8&ASIN=B0C8MW9P1P,Positive,其他
B081JDKD5X,,Muy fácil de instalar viene con todo sus accesorios recomendados al 100%,5,SR.FISHER,MX,2022-02-24,https://www.amazon.com.mx/gp/customer-reviews/R8SXI1B0XEL7U?ie=UTF8&ASIN=B0C8MW9P1P,Positive,其他
B0793LBDGY,,Made dash to mount gauges trusting they would work to much work to take back out of vechicle,1,Arthur joseph,CA,2021-10-08,https://www.amazon.ca/gp/customer-reviews/R2PHLENSTCPZ9F?ie=UTF8&ASIN=B0C8MW9P1P,Negative,品質信任
B0FPQPWXFB,,"These gauges are not just for show; they actually work and work well. I've been monitoring the water temperature and oil pressure closely on my Chevy small block, and the readings are spot-on and responsive compared to my digital scanner. The tachometer picks up the signal from my MSD box cleanly with no flutter. I appreciate that they included both signal filters for the tach, which solved the erratic needle dance I've had with other brands.",5,JUNHEE LEE,US,2025-09-18,https://www.amazon.com/gp/customer-reviews/RI57IQ7S3R0Y0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Positive,功能需求
B0BZ88PLBS,,"الكروم الجانبي ممتاز
يحتاج لاضافة حساس للحراره
لكنه بشكل عام  كامل من جميع النواحي",5,mansour alhammadi,US,2026-01-14,https://www.amazon.com/gp/customer-reviews/R2COACXMD48AJC?ie=UTF8&ASIN=B0C8J21T6W,Positive,其他
B0BZ851KRY,,Sensores fallan y no son preciosos,1,Daniel Zamorano,MX,2025-12-05,https://www.amazon.com.mx/gp/customer-reviews/R2MA3HYZV3N5CP?ie=UTF8&ASIN=B0C8J21T6W,Negative,其他
B081JDPKSV,,Bien,4,Maria Guadalupe Sandoval Ayala,MX,2025-11-30,https://www.amazon.com.mx/gp/customer-reviews/RCYD2OL8AWV0F?ie=UTF8&ASIN=B0C8J21T6W,Positive,其他
B0D4DD23WX,,Llegaron muy rapido y son de muy buena calidad,5,Levi JB,MX,2025-07-31,https://www.amazon.com.mx/gp/customer-reviews/R3TELRJTS5879S?ie=UTF8&ASIN=B0C8J21T6W,Positive,其他
B081JDPKSV,,"Proper sizing, seems to be good quality, all accessories included.",4,Gordon Mills,CA,2025-04-17,https://www.amazon.ca/gp/customer-reviews/R3DWDA2ZXNVC8D?ie=UTF8&ASIN=B0C8J21T6W,Positive,品質信任
B0793N7B7P,,es la segunda vez que lo compro y llega faltante de tornillería delos instrumentos,2,Jaime M.,MX,2025-04-07,https://www.amazon.com.mx/gp/customer-reviews/R2VXJN97DM451S?ie=UTF8&ASIN=B0C8J21T6W,Negative,其他
B0BZ851KRY,,Muy buen producto con instrucciones y todo listo para instalar,5,D5,MX,2025-03-27,https://www.amazon.com.mx/gp/customer-reviews/R3NXYSP89V4BAS?ie=UTF8&ASIN=B0C8J21T6W,Positive,其他
B0952STSM5,,Excelente calidad,5,Jose Roberto Ramirez Suarez,MX,2023-06-22,https://www.amazon.com.mx/gp/customer-reviews/R1R50QW0UHB3JL?ie=UTF8&ASIN=B0C8J21T6W,Positive,其他
B081JDKD5X,,Muy fácil de instalar viene con todo sus accesorios recomendados al 100%,5,SR.FISHER,MX,2022-02-24,https://www.amazon.com.mx/gp/customer-reviews/R8SXI1B0XEL7U?ie=UTF8&ASIN=B0C8J21T6W,Positive,其他
B0793LBDGY,,Made dash to mount gauges trusting they would work to much work to take back out of vechicle,1,Arthur joseph,CA,2021-10-08,https://www.amazon.ca/gp/customer-reviews/R2PHLENSTCPZ9F?ie=UTF8&ASIN=B0C8J21T6W,Negative,品質信任
B0BZ88PLBS,,"الكروم الجانبي ممتاز
يحتاج لاضافة حساس للحراره
لكنه بشكل عام  كامل من جميع النواحي",5,mansour alhammadi,US,2026-01-14,https://www.amazon.com/gp/customer-reviews/R2COACXMD48AJC?ie=UTF8&ASIN=B0952STSM5,Positive,其他
B0BZ851KRY,,Sensores fallan y no son preciosos,1,Daniel Zamorano,MX,2025-12-05,https://www.amazon.com.mx/gp/customer-reviews/R2MA3HYZV3N5CP?ie=UTF8&ASIN=B0952STSM5,Negative,其他
B081JDPKSV,,Bien,4,Maria Guadalupe Sandoval Ayala,MX,2025-11-30,https://www.amazon.com.mx/gp/customer-reviews/RCYD2OL8AWV0F?ie=UTF8&ASIN=B0952STSM5,Positive,其他
B0D4DD23WX,,Llegaron muy rapido y son de muy buena calidad,5,Levi JB,MX,2025-07-31,https://www.amazon.com.mx/gp/customer-reviews/R3TELRJTS5879S?ie=UTF8&ASIN=B0952STSM5,Positive,其他
B081JDPKSV,,"Proper sizing, seems to be good quality, all accessories included.",4,Gordon Mills,CA,2025-04-17,https://www.amazon.ca/gp/customer-reviews/R3DWDA2ZXNVC8D?ie=UTF8&ASIN=B0952STSM5,Positive,品質信任
B0793N7B7P,,es la segunda vez que lo compro y llega faltante de tornillería delos instrumentos,2,Jaime M.,MX,2025-04-07,https://www.amazon.com.mx/gp/customer-reviews/R2VXJN97DM451S?ie=UTF8&ASIN=B0952STSM5,Negative,其他
B0BZ851KRY,,Muy buen producto con instrucciones y todo listo para instalar,5,D5,MX,2025-03-27,https://www.amazon.com.mx/gp/customer-reviews/R3NXYSP89V4BAS?ie=UTF8&ASIN=B0952STSM5,Positive,其他
B0952STSM5,,Excelente calidad,5,Jose Roberto Ramirez Suarez,MX,2023-06-22,https://www.amazon.com.mx/gp/customer-reviews/R1R50QW0UHB3JL?ie=UTF8&ASIN=B0952STSM5,Positive,其他
B081JDKD5X,,Muy fácil de instalar viene con todo sus accesorios recomendados al 100%,5,SR.FISHER,MX,2022-02-24,https://www.amazon.com.mx/gp/customer-reviews/R8SXI1B0XEL7U?ie=UTF8&ASIN=B0952STSM5,Positive,其他
B0793LBDGY,,Made dash to mount gauges trusting they would work to much work to take back out of vechicle,1,Arthur joseph,CA,2021-10-08,https://www.amazon.ca/gp/customer-reviews/R2PHLENSTCPZ9F?ie=UTF8&ASIN=B0952STSM5,Negative,品質信任
B0BZ88PLBS,,"الكروم الجانبي ممتاز
يحتاج لاضافة حساس للحراره
لكنه بشكل عام  كامل من جميع النواحي",5,mansour alhammadi,US,2026-01-14,https://www.amazon.com/gp/customer-reviews/R2COACXMD48AJC?ie=UTF8&ASIN=B07M9MSNZQ,Positive,其他
B0BZ851KRY,,Sensores fallan y no son preciosos,1,Daniel Zamorano,MX,2025-12-05,https://www.amazon.com.mx/gp/customer-reviews/R2MA3HYZV3N5CP?ie=UTF8&ASIN=B07M9MSNZQ,Negative,其他
B081JDPKSV,,Bien,4,Maria Guadalupe Sandoval Ayala,MX,2025-11-30,https://www.amazon.com.mx/gp/customer-reviews/RCYD2OL8AWV0F?ie=UTF8&ASIN=B07M9MSNZQ,Positive,其他
B0D4DD23WX,,Llegaron muy rapido y son de muy buena calidad,5,Levi JB,MX,2025-07-31,https://www.amazon.com.mx/gp/customer-reviews/R3TELRJTS5879S?ie=UTF8&ASIN=B07M9MSNZQ,Positive,其他
B081JDPKSV,,"Proper sizing, seems to be good quality, all accessories included.",4,Gordon Mills,CA,2025-04-17,https://www.amazon.ca/gp/customer-reviews/R3DWDA2ZXNVC8D?ie=UTF8&ASIN=B07M9MSNZQ,Positive,品質信任
B0793N7B7P,,es la segunda vez que lo compro y llega faltante de tornillería delos instrumentos,2,Jaime M.,MX,2025-04-07,https://www.amazon.com.mx/gp/customer-reviews/R2VXJN97DM451S?ie=UTF8&ASIN=B07M9MSNZQ,Negative,其他
B0BZ851KRY,,Muy buen producto con instrucciones y todo listo para instalar,5,D5,MX,2025-03-27,https://www.amazon.com.mx/gp/customer-reviews/R3NXYSP89V4BAS?ie=UTF8&ASIN=B07M9MSNZQ,Positive,其他
B0952STSM5,,Excelente calidad,5,Jose Roberto Ramirez Suarez,MX,2023-06-22,https://www.amazon.com.mx/gp/customer-reviews/R1R50QW0UHB3JL?ie=UTF8&ASIN=B07M9MSNZQ,Positive,其他
B081JDKD5X,,Muy fácil de instalar viene con todo sus accesorios recomendados al 100%,5,SR.FISHER,MX,2022-02-24,https://www.amazon.com.mx/gp/customer-reviews/R8SXI1B0XEL7U?ie=UTF8&ASIN=B07M9MSNZQ,Positive,其他
B0793LBDGY,,Made dash to mount gauges trusting they would work to much work to take back out of vechicle,1,Arthur joseph,CA,2021-10-08,https://www.amazon.ca/gp/customer-reviews/R2PHLENSTCPZ9F?ie=UTF8&ASIN=B07M9MSNZQ,Negative,品質信任
B0BZ88PLBS,,"الكروم الجانبي ممتاز
يحتاج لاضافة حساس للحراره
لكنه بشكل عام  كامل من جميع النواحي",5,mansour alhammadi,US,2026-01-14,https://www.amazon.com/gp/customer-reviews/R2COACXMD48AJC?ie=UTF8&ASIN=B08NDJSTXD,Positive,其他
B0BZ851KRY,,Sensores fallan y no son preciosos,1,Daniel Zamorano,MX,2025-12-05,https://www.amazon.com.mx/gp/customer-reviews/R2MA3HYZV3N5CP?ie=UTF8&ASIN=B08NDJSTXD,Negative,其他
B081JDPKSV,,Bien,4,Maria Guadalupe Sandoval Ayala,MX,2025-11-30,https://www.amazon.com.mx/gp/customer-reviews/RCYD2OL8AWV0F?ie=UTF8&ASIN=B08NDJSTXD,Positive,其他
B0D4DD23WX,,Llegaron muy rapido y son de muy buena calidad,5,Levi JB,MX,2025-07-31,https://www.amazon.com.mx/gp/customer-reviews/R3TELRJTS5879S?ie=UTF8&ASIN=B08NDJSTXD,Positive,其他
B081JDPKSV,,"Proper sizing, seems to be good quality, all accessories included.",4,Gordon Mills,CA,2025-04-17,https://www.amazon.ca/gp/customer-reviews/R3DWDA2ZXNVC8D?ie=UTF8&ASIN=B08NDJSTXD,Positive,品質信任
B0793N7B7P,,es la segunda vez que lo compro y llega faltante de tornillería delos instrumentos,2,Jaime M.,MX,2025-04-07,https://www.amazon.com.mx/gp/customer-reviews/R2VXJN97DM451S?ie=UTF8&ASIN=B08NDJSTXD,Negative,其他
B0BZ851KRY,,Muy buen producto con instrucciones y todo listo para instalar,5,D5,MX,2025-03-27,https://www.amazon.com.mx/gp/customer-reviews/R3NXYSP89V4BAS?ie=UTF8&ASIN=B08NDJSTXD,Positive,其他
B0952STSM5,,Excelente calidad,5,Jose Roberto Ramirez Suarez,MX,2023-06-22,https://www.amazon.com.mx/gp/customer-reviews/R1R50QW0UHB3JL?ie=UTF8&ASIN=B08NDJSTXD,Positive,其他
B081JDKD5X,,Muy fácil de instalar viene con todo sus accesorios recomendados al 100%,5,SR.FISHER,MX,2022-02-24,https://www.amazon.com.mx/gp/customer-reviews/R8SXI1B0XEL7U?ie=UTF8&ASIN=B08NDJSTXD,Positive,其他
B0793LBDGY,,Made dash to mount gauges trusting they would work to much work to take back out of vechicle,1,Arthur joseph,CA,2021-10-08,https://www.amazon.ca/gp/customer-reviews/R2PHLENSTCPZ9F?ie=UTF8&ASIN=B08NDJSTXD,Negative,品質信任
B0BZ88PLBS,,"الكروم الجانبي ممتاز
يحتاج لاضافة حساس للحراره
لكنه بشكل عام  كامل من جميع النواحي",5,mansour alhammadi,US,2026-01-14,https://www.amazon.com/gp/customer-reviews/R2COACXMD48AJC?ie=UTF8&ASIN=B0BZPTCKV2,Positive,其他
B0BZ851KRY,,Sensores fallan y no son preciosos,1,Daniel Zamorano,MX,2025-12-05,https://www.amazon.com.mx/gp/customer-reviews/R2MA3HYZV3N5CP?ie=UTF8&ASIN=B0BZPTCKV2,Negative,其他
B081JDPKSV,,Bien,4,Maria Guadalupe Sandoval Ayala,MX,2025-11-30,https://www.amazon.com.mx/gp/customer-reviews/RCYD2OL8AWV0F?ie=UTF8&ASIN=B0BZPTCKV2,Positive,其他
B0D4DD23WX,,Llegaron muy rapido y son de muy buena calidad,5,Levi JB,MX,2025-07-31,https://www.amazon.com.mx/gp/customer-reviews/R3TELRJTS5879S?ie=UTF8&ASIN=B0BZPTCKV2,Positive,其他
B081JDPKSV,,"Proper sizing, seems to be good quality, all accessories included.",4,Gordon Mills,CA,2025-04-17,https://www.amazon.ca/gp/customer-reviews/R3DWDA2ZXNVC8D?ie=UTF8&ASIN=B0BZPTCKV2,Positive,品質信任
B0793N7B7P,,es la segunda vez que lo compro y llega faltante de tornillería delos instrumentos,2,Jaime M.,MX,2025-04-07,https://www.amazon.com.mx/gp/customer-reviews/R2VXJN97DM451S?ie=UTF8&ASIN=B0BZPTCKV2,Negative,其他
B0BZ851KRY,,Muy buen producto con instrucciones y todo listo para instalar,5,D5,MX,2025-03-27,https://www.amazon.com.mx/gp/customer-reviews/R3NXYSP89V4BAS?ie=UTF8&ASIN=B0BZPTCKV2,Positive,其他
B0952STSM5,,Excelente calidad,5,Jose Roberto Ramirez Suarez,MX,2023-06-22,https://www.amazon.com.mx/gp/customer-reviews/R1R50QW0UHB3JL?ie=UTF8&ASIN=B0BZPTCKV2,Positive,其他
B081JDKD5X,,Muy fácil de instalar viene con todo sus accesorios recomendados al 100%,5,SR.FISHER,MX,2022-02-24,https://www.amazon.com.mx/gp/customer-reviews/R8SXI1B0XEL7U?ie=UTF8&ASIN=B0BZPTCKV2,Positive,其他
B0793LBDGY,,Made dash to mount gauges trusting they would work to much work to take back out of vechicle,1,Arthur joseph,CA,2021-10-08,https://www.amazon.ca/gp/customer-reviews/R2PHLENSTCPZ9F?ie=UTF8&ASIN=B0BZPTCKV2,Negative,品質信任
B0CGHD1P25,,"Great looking gauge set, very well packaged and easy installation. For the price, you get what you pay for.......... nothing worth keeping. Avoid buying this set at all costs. I tried giving my honest option, but they would not post it. They only wanted five star feedback.",1,Betty A. Eckhardt,US,2025-11-14,https://www.amazon.com/gp/customer-reviews/R35TAN2W14M2CB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Negative,價格敏感
B0D6B7HXJ9,,Very good product. Just as advertised,5,Mark Richardson,US,2025-09-30,https://www.amazon.com/gp/customer-reviews/R3R8WOP4MV9WLM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Positive,其他
B0CGHCSD3K,,I installed the gauge set and the Tach worked fine for a day and then stopped working.  I checked the wiring and everything looks ok.,2,Painter,US,2025-07-07,https://www.amazon.com/gp/customer-reviews/R1BQ53XRNZ4IGY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Negative,外觀偏好
B0CGHHBP4J,,"I was excited about these vintage gauges because they look nice at first glance. But once installed, the idiosyncrasies became clear. One gauge’s faceplate is recessed more than the others, and the backlighting is uneven, each gauge lights up differently. Not the uniform look you’re hoping to achieve when buying a set.

The instructions were also inaccurate, especially for vintage car applications, and customer support has been lacking. Overall, I’m disappointed. With better quality control and support, this could be a great product.",2,ERC,US,2025-07-05,https://www.amazon.com/gp/customer-reviews/R3RJN7OXPW2GPW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Negative,品質信任
B0CGHHX9TM,,These are great-  They look great and work great. I thought how good can they be at this price compared to the  big names.- Far as I can tell just as good. I had a couple of questions which were answered promptly and effectively. I had previously bought a set of Stewart Warners and had a bad tach and they never responded to my inquiries.I'm starting a new build and will most definitely buy another set,5,al,US,2025-05-25,https://www.amazon.com/gp/customer-reviews/R2LHVRDDTE9GFR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Positive,價格敏感
B0CGHHBP4J,,The tach light if 3 times brighter than the rest of the guages...the face plate is  recessed further back than the rest of the guages...not overly happy with them,2,Dannysmithjr,US,2024-12-28,https://www.amazon.com/gp/customer-reviews/R4ZBWFQ244R00/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Negative,其他
B0CGHD1P25,,It's for my 30 model a sedan. Just what I wanted,5,van s johnson,US,2024-10-24,https://www.amazon.com/gp/customer-reviews/R3232HKBP9P07H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Positive,其他
B0CGHHX9TM,,"I recently purchased this set of classic/vintage gauges for my classic/vintage car. They look nice but that ends the good part.
In the directions for installation of the Speedometer they say to connect the green wire (which is the speed signal wire) to the ECU or engine computer unit.
NEWS FLASH!  Vintage cars don't have an ECU.
So I have sent 2 separate emails to their customer service address requesting a referral to an electronic sending unit which works with their gauges with zero response. I sent a third email to them and translated it to Chinese since they are located in Taiwan I thought that might help. No luck.
THIS COMPANY DOES NOT STAND BEHIND THEIR PRODUCTS.
BUYER BEWARE!!!",1,Daniel M. Bontecou,US,2024-07-31,https://www.amazon.com/gp/customer-reviews/R3U6DVRAMTTGQ8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Negative,外觀偏好
B0CGH7L1WB,,All Gauges are working except gas gauge and speedometer gauge 10 mph out of sequence searching for a problem.,2,Robert E Hankey,US,2024-07-28,https://www.amazon.com/gp/customer-reviews/R29BKT18V5CQJO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Negative,其他
B0D6B6S8YQ,,Good quality and looks,5,Bay girl,CA,2025-12-15,https://www.amazon.ca/gp/customer-reviews/R1Z4LKR6VE1H72?ie=UTF8&ASIN=B0CGHD1P25,Positive,品質信任
B0CGHHX9TM,,I installed them on a aluminum plate and made a custom panel to put n 1961 c10 chev,4,Kent B.,CA,2024-10-29,https://www.amazon.ca/gp/customer-reviews/R1PLH9SB9KO0UP?ie=UTF8&ASIN=B0CGHD1P25,Positive,其他
B0CGH7L1WB,,Beautiful,5,Robert Legacy,CA,2024-08-19,https://www.amazon.ca/gp/customer-reviews/R2YEIDK5188DMD?ie=UTF8&ASIN=B0CGHD1P25,Positive,外觀偏好
B0BZ88PLBS,,"الكروم الجانبي ممتاز
يحتاج لاضافة حساس للحراره
لكنه بشكل عام  كامل من جميع النواحي",5,mansour alhammadi,US,2026-01-14,https://www.amazon.com/gp/customer-reviews/R2COACXMD48AJC?ie=UTF8&ASIN=B078N1HHCY,Positive,其他
B0BZ851KRY,,Sensores fallan y no son preciosos,1,Daniel Zamorano,MX,2025-12-05,https://www.amazon.com.mx/gp/customer-reviews/R2MA3HYZV3N5CP?ie=UTF8&ASIN=B078N1HHCY,Negative,其他
B081JDPKSV,,Bien,4,Maria Guadalupe Sandoval Ayala,MX,2025-11-30,https://www.amazon.com.mx/gp/customer-reviews/RCYD2OL8AWV0F?ie=UTF8&ASIN=B078N1HHCY,Positive,其他
B0D4DD23WX,,Llegaron muy rapido y son de muy buena calidad,5,Levi JB,MX,2025-07-31,https://www.amazon.com.mx/gp/customer-reviews/R3TELRJTS5879S?ie=UTF8&ASIN=B078N1HHCY,Positive,其他
B081JDPKSV,,"Proper sizing, seems to be good quality, all accessories included.",4,Gordon Mills,CA,2025-04-17,https://www.amazon.ca/gp/customer-reviews/R3DWDA2ZXNVC8D?ie=UTF8&ASIN=B078N1HHCY,Positive,品質信任
B0793N7B7P,,es la segunda vez que lo compro y llega faltante de tornillería delos instrumentos,2,Jaime M.,MX,2025-04-07,https://www.amazon.com.mx/gp/customer-reviews/R2VXJN97DM451S?ie=UTF8&ASIN=B078N1HHCY,Negative,其他
B0BZ851KRY,,Muy buen producto con instrucciones y todo listo para instalar,5,D5,MX,2025-03-27,https://www.amazon.com.mx/gp/customer-reviews/R3NXYSP89V4BAS?ie=UTF8&ASIN=B078N1HHCY,Positive,其他
B0952STSM5,,Excelente calidad,5,Jose Roberto Ramirez Suarez,MX,2023-06-22,https://www.amazon.com.mx/gp/customer-reviews/R1R50QW0UHB3JL?ie=UTF8&ASIN=B078N1HHCY,Positive,其他
B081JDKD5X,,Muy fácil de instalar viene con todo sus accesorios recomendados al 100%,5,SR.FISHER,MX,2022-02-24,https://www.amazon.com.mx/gp/customer-reviews/R8SXI1B0XEL7U?ie=UTF8&ASIN=B078N1HHCY,Positive,其他
B0793LBDGY,,Made dash to mount gauges trusting they would work to much work to take back out of vechicle,1,Arthur joseph,CA,2021-10-08,https://www.amazon.ca/gp/customer-reviews/R2PHLENSTCPZ9F?ie=UTF8&ASIN=B078N1HHCY,Negative,品質信任
